"My mom would say I'm a good kid... but I put them through a lot. I was rejecting religion and, not permanently, also kind of rejecting the things that they'd taught me, and just trying to think for myself.",Daniel Caesar,Religion
Things are coming to a pretty pass when religion is allowed to invade private life.,"William Lamb, 2nd Viscount Melbourne",Religion
A lot of Christian extremism has done a great deal to discredit religion; the main religious traditions have abandoned their own intellectual cultures so drastically that no one has any sense of it other than the fringe.,Marilynne Robinson,Religion
When Hegel later became a man of influence' he insisted that the Jews should be granted equal rights because civic rights belong to man because he is a man and not on account of his ethnic origins or his religion.,Walter Kaufmann,Religion
"Mysticism, poor mysticism! When it is underestimated and oversimplified, it comes down from its original sphere and stands beside religion.",Sri Chinmoy,Religion
"Every religion implies that it treats the problem of being and nonbeing, life and death. Their languages are different, but they speak about the same things.",Mircea Eliade,Religion
I've always felt like there are certain politicians that wear their religion on their sleeve in a way that you almost feel is disingenuous. I think that your faith has to be first personal. I struggle with those people that preach something and go back behind closed doors and live differently.,Nikki Haley,Religion
"Religion may be defined thus: a belief in, and homage rendered to, existences unseen and causes unknown.",Frances Wright,Religion
My philosophy is to do the best you can for somebody. Help. It's not just what do you for yourself. It's how you treat people decently. The golden rule. There isn't big anything better than the golden rule. It's in every major religion in one language or another.,Art Linkletter,Religion
I believe in God and a higher power. I'm still not the religious type per se because religion tore my family apart. I'm still a little scared and skeptical being one with any faith.,Ja Rule,Religion
"Same-sex marriage is not the final nail in the coffin for traditional marriage. It is just another road sign toward the substitution of government for God. Every moral discussion now pits the wisest moral arbiters among us - the Supreme Court, President Obama - against traditional religion.",Ben Shapiro,Religion
I am not systematic at all when it comes to religion. I just love life. And I'm not judgmental. And I'm a vegetarian.,Erykah Badu,Religion
"When I was a student, I studied philosophy and religion. I talked about being patient. Some people say I was too hopeful, too optimistic, but you have to be optimistic just in keeping with the philosophy of non-violence.",John Lewis,Religion
"People don't get angry at you for shock value. People get angry at you when you affect something that is at their core, whether it be guns or religion or whatever. Their belief system.",Jim Jefferies,Religion
